list_id,list_name,list_url,list_tag,list_des
8035291053,【日语】熟悉感瞬间涌上心头,http://p2.music.126.net/-mRaPhbMf61uxtfyK3T3uQ==/109951168223486593.jpg,"日语,ACG",经典的音乐旋律，前奏一响，画面瞬间涌上脑海，是否有那么几首歌曲能够让你感到似曾相识呢？歌单里不仅收录...
724106934,日语歌单曲循环中毒系列,http://p2.music.126.net/M2RlpZbOCiX_wVWqn3CTqw==/109951165330403931.jpg,"日语,ACG",因为别人只言片语就改变自己，那我就不是我了。封面：萤火之森画师：p站moie@天朝少年
3162090874,舰伥兼，旅行者，开拓者歌单,http://p2.music.126.net/B0p-4wasR062tPXCIYmEvQ==/109951168636147727.jpg,"ACG,游戏,治愈",欢迎收听「伥」歌单。无论你是在驾驶休伯利安的舰长，还是在提瓦特冒险的旅行者，或者乘坐星穹列车的开拓者...
2920245106,现在是---琪亚娜时间,http://p2.music.126.net/OZKRcd_TlrorsOla-I2FnQ==/109951164840466893.jpg,"游戏,兴奋,感动",每个人都有想要守护的东西这和强弱无关即使再弱的人也可以想方设法保护自己重要的宝物那一刻你就是世界上最...
3207470019,为了世界上所有的美好而战！！,http://p2.music.126.net/puZoXpSkjIWBT9o0lOettA==/109951168488764377.jpg,"华语,欧美,日语",6年的时光转瞬即逝，陪伴了5年的故事已经结束。从前那个幼稚的我也已长大成人。谢谢崩坏三，谢谢这些女孩...
2416241687,魔女之旅OP/ED（伊蕾娜）,http://p1.music.126.net/wFl6F_SvsB1QuG67eADF_Q==/109951166962061170.jpg,"日语,影视原声,ACG",魔女之旅讲述改编自白石定规原作的同名轻小说，讲述了虽然年纪轻轻，但已经成为魔法使的最高阶的魔女的故事...
5379901523,魔女之旅『完整歌单』,http://p1.music.126.net/HoHgVH3Ug-AevLKenKeryQ==/109951165541560802.jpg,"旅行,治愈,ACG",屏幕中这位楚楚可怜的少女，是个魔女，也是个旅人。她的年龄大约还不到二十岁，身穿漆黑长袍且头戴三角帽，...
7739185039,『日系』二次元&ACG精选歌曲,http://p1.music.126.net/mWhjQ7yILuQLTEGXAqH0dg==/109951168614557038.jpg,"ACG,日语,治愈",思念的距离到底有多远…… 樱花下落的速度是秒速5厘米。如果樱花下落时是有声音的，你会不会听到我对你的...
2332228045,進撃的巨人 (OP/ED/OST),http://p2.music.126.net/QRyWyrY3g5QcCSHUejmdWQ==/109951164711927239.jpg,"日语,影视原声,ACG",日本动画「进击的巨人」全系列OP/ED/OST经典曲目收录。> Season 1at'aek ON ...
7348930222,進擊の巨人全四季OP/ED超燃的神插曲合集,http://p2.music.126.net/Sm-9nboQTHL_UqK9LM63zA==/109951168687039641.jpg,"日语,ACG",动漫《进击的巨人》Attack on Titan/全四季OP/ED/原声合集/歌单已排序上下分为VI...
7544032818,「進撃の巨人」  心脏撒撒给哟,http://p2.music.126.net/fW-gCIFu3zRdjK4saSjCQw==/109951167910286797.jpg,"治愈,ACG,日语",遵循本心，献出心脏
7266117865,《進撃的巨人》神曲op/ed/bgm,http://p1.music.126.net/uxxXRpi6EIXih01UfCkPzA==/109951167764347769.jpg,"日语,ACG,影视原声",收录进击的巨人一至四季相关曲录，近期泽野版权相继回归云村，歌单会不时变动，若有疑问建议请指出
7348930222,進擊の巨人全四季OP/ED超燃的神插曲合集,http://p1.music.126.net/Sm-9nboQTHL_UqK9LM63zA==/109951168687039641.jpg,"日语,ACG",动漫《进击的巨人》Attack on Titan/全四季OP/ED/原声合集/歌单已排序上下分为VI...
5365047491,進撃の巨人 神曲合集,http://p1.music.126.net/ggZrsnUpFMeGy8qf4IXj5A==/109951168602167004.jpg,"ACG,日语,夜晚",追寻本心，献出心脏最近时间较为空闲，回过头来听听自己之前创建的巨人歌单，突然发现有好多人收藏了，感谢...
7348930222,進擊の巨人全四季OP/ED超燃的神插曲合集,http://p1.music.126.net/Sm-9nboQTHL_UqK9LM63zA==/109951168687039641.jpg,"日语,ACG",动漫《进击的巨人》Attack on Titan/全四季OP/ED/原声合集/歌单已排序上下分为VI...
5365047491,進撃の巨人 神曲合集,http://p1.music.126.net/ggZrsnUpFMeGy8qf4IXj5A==/109951168602167004.jpg,"ACG,日语,夜晚",追寻本心，献出心脏最近时间较为空闲，回过头来听听自己之前创建的巨人歌单，突然发现有好多人收藏了，感谢...
5043546263,进撃的巨人第四季最终季完结篇,http://p1.music.126.net/CEW3GTi6xe1cL1baPflsfg==/109951166916911262.jpg,"ACG,伤感,影视原声",有版权了泪奔最终季OST1.2都更新了The Rumbling完整版已更新进击的巨人最终季part2...
2226970083,米津玄師（八爷） 自选/精选,http://p1.music.126.net/SPd5NQIRc2kTx5jpeHMNEw==/109951163775697622.jpg,"日语,放松,治愈",新歌来咯！！各位评论区与私信见！ （学生理论节假日）欢迎各位⑧自行按品味收藏的，歌的顺序代表本人当前...
2819786153,米津玄師全收录（倒序，持续更新，无重复）,http://p1.music.126.net/7wnzlKWs78CDlV3MTkC8GA==/109951164253144823.jpg,"日语,00后,流行",只含米津玄師人声录音棚完整版，无米津玄師作词作曲，含v家，以先发布为准，早期被删除的作品无法收录请谅...
3229139304,米津玄师【八爷的歌合集】【日语】,http://p1.music.126.net/TSZv5ErdIyU7HULX3lZMGg==/109951164677502968.jpg,日语,米津玄师，一个充满神秘色彩的天才歌手。
7635537705,【赛博朋克：边缘行者】原声合集,http://p1.music.126.net/sYVGkxr9XoBYOd6jpw2S9g==/109951167877777730.jpg,"ACG,影视原声",开放世界角色扮演游戏《赛博朋克 2077》 衍生动画剧集 《 Cyberpunk: Edgerunn...
7643375940,《赛博朋克:边缘行者》 Netflix动画音乐集,http://p1.music.126.net/gOl34zk83pgCGhZjr_v6bw==/109951167890988249.jpg,"欧美,游戏,影视原声",Cyberpunk: Edgerunners ( Playlist )OST全收录《赛博朋克：边缘行...
7635500804,《赛博朋克：边缘行者》原声合集,http://p1.music.126.net/P7ZLHdNhR015Vu9Ll5cC3Q==/109951167874047147.jpg,"电子,ACG,欧美",Crunchyroll Anime awards2022年度最佳动画Anime Trending20...
2332228045,進撃的巨人 (OP/ED/OST),http://p1.music.126.net/QRyWyrY3g5QcCSHUejmdWQ==/109951164711927239.jpg,"日语,影视原声,ACG",日本动画「进击的巨人」全系列OP/ED/OST经典曲目收录。> Season 1at'aek ON ...
6623894440,『進撃的巨人』op+ed+ost已排序,http://p2.music.126.net/mLHFbhcoZdEQS99JEsR5kw==/109951165744944349.jpg,"日语,ACG",全四季OP+ED已排序部分精选OST
5442753240,巨人全四季op ed,http://p2.music.126.net/5L3wRDPqyjCnGu1VFgev_g==/109951165601486048.jpg,"日语,ACG",心臓を捧げよ!
7348930222,進擊の巨人全四季OP/ED超燃的神插曲合集,http://p2.music.126.net/Sm-9nboQTHL_UqK9LM63zA==/109951168687039641.jpg,"日语,ACG",动漫《进击的巨人》Attack on Titan/全四季OP/ED/原声合集/歌单已排序上下分为VI...
6623894440,『進撃的巨人』op+ed+ost已排序,http://p2.music.126.net/mLHFbhcoZdEQS99JEsR5kw==/109951165744944349.jpg,"日语,ACG",全四季OP+ED已排序部分精选OST
5365047491,進撃の巨人 神曲合集,http://p2.music.126.net/ggZrsnUpFMeGy8qf4IXj5A==/109951168602167004.jpg,"ACG,日语,夜晚",追寻本心，献出心脏最近时间较为空闲，回过头来听听自己之前创建的巨人歌单，突然发现有好多人收藏了，感谢...
2768120286,Paffer请进 cytus2,http://p2.music.126.net/WzjVoJzSd6QIsOgWwmfP-A==/109951164020306321.jpg,"欧美,流行,游戏",大家早上好～⭐⭐这里是亲亲paff酱和aroma酱的歌单✧*｡٩(ˊᗜˋ*)و✧*｡由于版权原因之前...
2131989407,音乐世界 Cytus II,http://p2.music.126.net/SI7b5vQCmuvl3Qy4UtJ8ew==/109951166199377922.jpg,"流行,电子,游戏",（本歌单无期限休更，愿我们能够再次相遇在音乐世界）此歌单旨在整理正确收录在Cytus2中且网易云在线...
3073391332,音樂世界Cytus2收錄曲(更至4.6)已分類,http://p2.music.126.net/TyUJTQSjnkLlRpprGYgXEQ==/109951166136488582.jpg,"电子,游戏",本歌單僅收錄官方收錄曲或加長版歌曲已分類，跟遊戲裡的排序一樣如有發現尚未收錄曲但網易雲有，麻煩留言告...
2765798464,动漫神曲 | 此生无悔补番剧,http://p1.music.126.net/Io1gElzhmkaiMrkOc3JkuA==/109951168679455896.jpg,"日语,ACG",面前的屏幕倒映着眼中的渴望我爱的不仅是动漫赐予的理想乡迷雾之中，是它将我拯救，于苦海中将我捞出心情低...
2733943066,【日系】高燃动漫神曲,http://p1.music.126.net/tYT0J_Oqoc9PAukBFcRVew==/109951164101127139.jpg,"日语,兴奋,运动",完善ing
6748996397,『高燃ACG』这些动漫燃曲不容错过！,http://p1.music.126.net/yhFNmOmWNLMVVTU1PAW_3g==/109951165962778685.jpg,"日语,ACG,兴奋",番剧中的歌是一部番给人的第一印象，好的歌词内容紧扣主题，与动画节奏吻合，相辅相成，这样的歌曲也会为动...
7745103419,【swing jazz 】爵士摇摆乐 舞曲,http://p1.music.126.net/E-IeIX2DvtGodhLsjwbmbQ==/109951168060326975.jpg,"爵士,舞曲,怀旧",Swing摇摆乐是在爵士乐在发展过程中形成于1935-1946时期的一种风格，在爵士早期发展过程中，...
545569961,雙面理发馆店用音乐,http://p1.music.126.net/ketTANenz8LbfnlvqgnAWQ==/109951165077399416.jpg,"爵士,R&B/Soul,蓝调",中国第一家复古美发沙龙“TWOFACE双面”
585219091,爵士女神Caro Emerald,http://p1.music.126.net/tDsMly6GqQUDHwXuRjcS8g==/2501388953239774.jpg,"爵士,世界音乐,放松",来自欧陆荷兰的爵士乐手Caro Emerald，Caro Emerald原名Caroline Esm...
4978364013,青春猪头少年不会梦到兔女郎学姐 | 原声集,http://p1.music.126.net/H62roW8TDMaxjK7nJzaCvQ==/109951164924835997.jpg,"日语,ACG",《青春猪头少年不会梦到兔女郎学姐》『青春ブタ野郎はバニーガール先輩の夢を見ない』（2018年10月0...
2738596258,不可思議のカルテ[各种版本],http://p1.music.126.net/lmMOhZJO3Kw5iqBftkKH9Q==/109951164649366184.jpg,"日语,感动,校园",电视动画《青春猪头少年不会梦到兔女郎学姐》TV动画片尾曲，于2018年10月3日发行。歌曲歌词歌词原...
2452094221,青春猪头少年不会梦到兔女郎学姐 音乐集,http://p1.music.126.net/OP7H1ESyYVBN6u8RS0J_oQ==/109951165226004318.jpg,"日语,ACG,轻音乐",思春期症候群——这是一种只发生在易敏感和不稳定的青春期的、不可思议的现象。例如，在梓川咲太面前出现的...
3162090874,舰伥兼，旅行者，开拓者歌单,http://p1.music.126.net/B0p-4wasR062tPXCIYmEvQ==/109951168636147727.jpg,"ACG,游戏,治愈",欢迎收听「伥」歌单。无论你是在驾驶休伯利安的舰长，还是在提瓦特冒险的旅行者，或者乘坐星穹列车的开拓者...
2329123272,缓解负面情绪专用歌单,http://p1.music.126.net/mlYXWDbn2dwz2JKbyf2NJw==/109951165335724233.jpg,"流行,学习,放松",总能给你带来好心情～- ̗̀(๑ᵔ⌔ᵔ๑)(死都不愿意好好管理歌单的屑)
2811335767,熬夜 自嗨 肝图 写作业,http://p1.music.126.net/EzKuzIO1EXekrSppSYHW-Q==/109951165151927450.jpg,"日语,华语,欧美",推荐使用重低音音效投稿我喜欢的我会回复，我个人不喜欢的会拒绝【仅个人立场，歌单自己在听所以不是我喜欢...
434256234,东方Project［经典的幻想乡神曲］,http://p1.music.126.net/pfAn8ma5TfCge6Is1QeoDQ==/109951163582495756.jpg,"ACG,兴奋,感动",千年幻想乡，万年梦东方这份歌单收录了东方Project中那些被大众认可的神曲，如果你发现一首歌的评论...
2821018196,【东方/激昂2】来自灵魂深渊急促的呐喊,http://p1.music.126.net/vmZFKpk5mJ1H_uascM6XXw==/109951164109376243.jpg,"日语,电子,ACG",所有相聚都是向着离别而开始，即使背叛侮辱，即使被践踏的心灵破碎，撕心裂肺的喊叫却发不出一丝声音，在这...
2326650603,【东方】进入幻想乡之正确方式,http://p1.music.126.net/MiQ-sr4RdTo0UWv0bxjPpQ==/18614731860457088.jpg,"日语,ACG",~~这是个一位入坑三年多的普通东方众的一个普通歌单。~~关于这个标题的由来，源于曾经高中时代与朋友之...
7348930222,進擊の巨人全四季OP/ED超燃的神插曲合集,http://p1.music.126.net/Sm-9nboQTHL_UqK9LM63zA==/109951168687039641.jpg,"日语,ACG",动漫《进击的巨人》Attack on Titan/全四季OP/ED/原声合集/歌单已排序上下分为VI...
5043546263,进撃的巨人第四季最终季完结篇,http://p1.music.126.net/CEW3GTi6xe1cL1baPflsfg==/109951166916911262.jpg,"ACG,伤感,影视原声",有版权了泪奔最终季OST1.2都更新了The Rumbling完整版已更新进击的巨人最终季part2...
6623894440,『進撃的巨人』op+ed+ost已排序,http://p1.music.126.net/mLHFbhcoZdEQS99JEsR5kw==/109951165744944349.jpg,"日语,ACG",全四季OP+ED已排序部分精选OST
6603051105,日本动漫/ACG神曲 TOP歌单,http://p2.music.126.net/yVG5Lvs71oyssFOzPs5EzQ==/109951165707849652.jpg,"日语,流行,影视原声",收集各日本动漫，影视作品OP ED，满满的回忆与感动
6779937203,黑胶唱片｜日系VIP付费歌曲推荐,http://p2.music.126.net/ZrR4Zl_hwF5oLsBrQNRwCg==/109951167495812063.jpg,"日语,轻音乐,ACG",黑胶推荐：日系/ACG听众专属歌单。开了黑胶不知道听什么歌？来，满满的VIP歌单接好！
578502492,你永远听不完的写作业歌单,http://p2.music.126.net/JXE5Dvs73MiKVox19OzxUA==/109951164783732108.jpg,"日语,ACG,翻唱",被罚抄什么东西或者寒暑假的最后一周适用（大概）其实不只是学习~休息或者运动的时候也可以听！相当于自己...
2824997283,音乐世界Cytus2『初音未来歌包集』,http://p1.music.126.net/-UeQzlem5TXzKbrEYrJhhg==/109951164247132443.jpg,"日语,ACG,电子",给喜欢miku的各位
2180055138,音乐世界2cytusll(cytus2) 【暂时停更】,http://p1.music.126.net/xW36B4rYtRu5ij-HKEMNQQ==/109951165676908765.jpg,"游戏,电子,轻音乐",底 部 都 是 惊 喜(不是c2收录曲)
2351239052,向流星许下的未来，绿光将照亮你心中那扇窗,http://p1.music.126.net/bLr6mm0MvUvy73DSr8PGvw==/19038043835564071.jpg,"日语,电子,ACG",随着初音未来在二次元领域人气爆棚，粉丝们就盼望着他们心中的偶像有一天能够穿越次元的壁垒，来到舞台上开...
2123533979,马戏之王原声集（The greatest showman）,http://p2.music.126.net/jatkhsyg4zi2g-YEWbkQcg==/18010000463236048.jpg,欧美,马戏之王原声集（The greatest showman）2017/12/08由Atlantic R...
6889879929,音乐剧 I Do you hear people sing?,http://p2.music.126.net/m7QntQAeb18NRdhsn6ZmHw==/109951166468956048.jpg,"影视原声,欧美",自用音乐剧选段歌单收录：——英语剧——《马戏之王》《魔法满屋》《魔法坏女巫》《致埃文汉森》《希德姐妹...
2127241589,《马戏之王》【暖心】影视原声BGM,http://p2.music.126.net/aRfvw4OwSQTBF0t8H64ZPg==/18914898533204749.jpg,"欧美,影视原声,榜单",人人都有梦想，为什么要否定自己呢？
2506404939,【日系Trap】暗黑系✘百鬼夜行,http://p2.music.126.net/JIDD_HLSZWOLCOG7IC7NTw==/109951163657373022.jpg,"夜晚,电子",地狱空荡荡，妖魔在人间。
3180496516,「和风Trap」樱花乱舞丨暗夜下的武士之魂,http://p2.music.126.net/vj_v8UhvG5NHtdsuylIdCA==/109951165561442331.jpg,"电子,另类/独立",“为武士者自当始一而终贯彻忠义循其则 究其境直至命尽之时”武士道谱系：镰仓——战国——叶隐——昭和本...
482842073,和式.日风 重度致幻Trap,http://p2.music.126.net/5v6ndaOSwVfzHUOa8pdpXg==/109951162799817179.jpg,"日语,另类/独立",绑好安全带。我不会告诉你们坠机的风险，然后堕入如梦幻泡影的世界中。
5084008114,治愈向|小众英文歌〖开口跪旋律绝美〗,http://p1.music.126.net/0mS2Eum8vNsoFJyLbzDrwQ==/109951165183897777.jpg,"欧美,治愈,放松",从今天开始收集好听的英文歌歌曲在每日推荐里挑选以及一些歌单希望大家都能收藏噢祝大家都能连收好运 谢谢...
5272661826,Russ的七彩调色盘,http://p1.music.126.net/iXjJpwhOeaOS_djzo7MGrg==/109951166278841027.jpg,"欧美,R&B/Soul",Russ以彩色纯色为背景的单曲全收录并会不断更新！！！歌曲排列顺序大致为时间倒序，欢迎收藏o(≧v≦...
2711045225,欧美EDM/melody rap/旋律说唱/b榜热单,http://p1.music.126.net/E1DW7H4crNNCROPRkgahMg==/109951165952718256.jpg,"欧美,说唱,电子",billboard热单旋律说唱大收录 每一首都很顶～
7348930222,進擊の巨人全四季OP/ED超燃的神插曲合集,http://p2.music.126.net/Sm-9nboQTHL_UqK9LM63zA==/109951168687039641.jpg,"日语,ACG",动漫《进击的巨人》Attack on Titan/全四季OP/ED/原声合集/歌单已排序上下分为VI...
3057331293,『日系燃曲』直击灵魂 打破次元的屏障,http://p2.music.126.net/Dg9RN9OaWnLA7RlxdnqLmw==/109951164477635376.jpg,"日语,流行,ACG",人生就要活得漂亮走得铿锵自己不奋斗终归是摆设无论你是谁宁可做拼搏的失败者也不要做安于现状的平凡人不管...
2332228045,進撃的巨人 (OP/ED/OST),http://p2.music.126.net/QRyWyrY3g5QcCSHUejmdWQ==/109951164711927239.jpg,"日语,影视原声,ACG",日本动画「进击的巨人」全系列OP/ED/OST经典曲目收录。> Season 1at'aek ON ...
2882758379,【东方/剧毒】无限循环 药石无医,http://p1.music.126.net/UM4V-3THj0J1o8V7pzMIKg==/109951164211668956.jpg,"日语,ACG",你你你，居然在曲子里下毒？！啊～要死了（循环播放）毒性...好强！要出不去了啦！这些曲子也许不太火，...
434256234,东方Project［经典的幻想乡神曲］,http://p1.music.126.net/pfAn8ma5TfCge6Is1QeoDQ==/109951163582495756.jpg,"ACG,兴奋,感动",千年幻想乡，万年梦东方这份歌单收录了东方Project中那些被大众认可的神曲，如果你发现一首歌的评论...
2680450335,东方project（神曲集）,http://p1.music.126.net/ews3ZIP7FKlVa3oDJS162Q==/109951163977167504.jpg,"游戏,ACG,日语",自选精良东方project神曲集，包括原曲 同人和其他非东方本歌单创于19年，本为私用，没想到会有这...
872823430,好听不腻的日语歌单,http://p1.music.126.net/PhSeQnR884ZEzfPxrfFh8A==/19216164718926608.jpg,"日语,流行,学习",『听一首沁人心脾的好歌洗去尘世的劳累』——————————————————歌单是自己精挑细选的日本歌...
7562848371,日语歌油管排行TOP100 22/07,http://p1.music.126.net/_TLuoRr3pfb10mEqDGSapw==/109951167729145970.jpg,"日语,流行,榜单",本次歌单收录了油管上日语歌曲播放量的前一百名，只包含日本本土歌手所演唱的日语歌，数据收集日期是202...
2137987910,评论过万日语歌合集,http://p1.music.126.net/kOlSPHToMNu-KRknnk2sEw==/109951165119489697.jpg,"日语,流行,ACG",夜行1. だから僕は音楽を辞めた - ヨルシカ2. アストロノーツ - majiko3. Cold ...
872823430,好听不腻的日语歌单,http://p1.music.126.net/PhSeQnR884ZEzfPxrfFh8A==/19216164718926608.jpg,"日语,流行,学习",『听一首沁人心脾的好歌洗去尘世的劳累』——————————————————歌单是自己精挑细选的日本歌...
4962282363,评论数最多的动漫音乐TOP100（长期更新）,http://p1.music.126.net/wm6evsS2JgXRIQzNFBMSLw==/109951164892650215.jpg,"日语,榜单,ACG",非官方，个人整理。只收录网易云中评论数最多的动漫音乐TOP100，无游戏，翻唱，同人音乐等。如有排序...
872489358,网易云上评论过万的动漫音乐（已排序）,http://p1.music.126.net/9AcLNd5aRb2_Zq3-ctDavg==/109951164997416344.jpg,"日语,ACG,榜单",只收录日本动画音乐（游戏，翻唱，同人作品不收录）不定期更新本期封面：紫罗兰永恒花园
818655053,【欧美】20首比电影还红的主题曲,http://p1.music.126.net/mWkC6azz8AlNZiz0-WrYLg==/109951163734346470.jpg,"欧美,流行,浪漫",歌曲统计来自：么特萌萌@么特萌萌 发布了一条超赞的Mlog，快点开看看 https://fn.mus...
2393348710,70、80后熟悉的奥斯卡金曲,http://p1.music.126.net/wv1AYMH8uLh3eaXjU_ctlw==/109951163522499441.jpg,"欧美,怀旧,影视原声",80后小时候喜欢看的电影主题曲，回忆杀
7018479608,灵魂歌手Adele回归|空灵嗓音诠释纯粹深情,http://p2.music.126.net/huimtt8mEkzOt__RUjFTjg==/109951166518201485.jpg,"欧美,流行,伤感",灵魂女伶Adele携最新单曲《Easy On Me》强势回归，叙事诗般的编曲娓娓道来睽违几年间的心路...
95712582,【东方】浅谈我心目中的TOP30【倒排】,http://p1.music.126.net/Ny7G9UxA0citx8C-iyY0Qw==/3350211930147800.jpg,"日语,ACG,学习",说实话当我决定制作这个歌单时，就相当纠结，因为东方同人曲千千万，超级好听的也不止30首，纯属个人喜好...
64321632,【东方vocal】自选神曲篇,http://p1.music.126.net/id_isZKIkF_muSjrwbTR4g==/2923601418864363.jpg,"日语,R&B/Soul,ACG",个人（很重要）推荐东方project百首vocal。。萌系电波曲（物凄算术教室等）未收录，需要的在后...
169929085,「东方Project」东方音乐集 [Vocal&纯音],http://p1.music.126.net/FlqgpKZecuU-rDumcabdog==/1372190513410931.jpg,"日语,轻音乐,ACG",《东方Project》（日文：东方Project（とうほうプロジェクト，东方プロジェクト），英文：T...
434256234,东方Project［经典的幻想乡神曲］,http://p2.music.126.net/pfAn8ma5TfCge6Is1QeoDQ==/109951163582495756.jpg,"ACG,兴奋,感动",千年幻想乡，万年梦东方这份歌单收录了东方Project中那些被大众认可的神曲，如果你发现一首歌的评论...
1998039570,【東方】幻想万华镜梦想夏郷OP/ED,http://p2.music.126.net/87cAXvyrnXu5y-f9KdjzpA==/19082024300599258.jpg,"日语,ACG",萃香找的各种关于梦想夏乡+幻想万华镜的歌曲
2821018196,【东方/激昂2】来自灵魂深渊急促的呐喊,http://p2.music.126.net/vmZFKpk5mJ1H_uascM6XXw==/109951164109376243.jpg,"日语,电子,ACG",所有相聚都是向着离别而开始，即使背叛侮辱，即使被践踏的心灵破碎，撕心裂肺的喊叫却发不出一丝声音，在这...
4962282363,评论数最多的动漫音乐TOP100（长期更新）,http://p2.music.126.net/wm6evsS2JgXRIQzNFBMSLw==/109951164892650215.jpg,"日语,榜单,ACG",非官方，个人整理。只收录网易云中评论数最多的动漫音乐TOP100，无游戏，翻唱，同人音乐等。如有排序...
2733943066,【日系】高燃动漫神曲,http://p2.music.126.net/tYT0J_Oqoc9PAukBFcRVew==/109951164101127139.jpg,"日语,兴奋,运动",完善ing
2247662968,那些日系动漫好听的歌曲合集,http://p2.music.126.net/ik9_ZSE2JwQ_7_dKYigphg==/109951164915639319.jpg,"日语,伤感,孤独",动漫神曲：这一切都是命运石之门的选择！这一切都是时辰的错！这都是世界的错！一千减七等于多少？献出心脏...
8223891997,我推的孩子（OP/ED/OST）,http://p1.music.126.net/ViBdZeHENeF9qZgr82iPcw==/109951168492020934.jpg,"日语,ACG,影视原声","galgame百度贴吧12神器代号为血池轮回的3days的续作11eyes的动画就是动画工房制作的,..."
2571114602,动漫/神曲音乐集,http://p1.music.126.net/OW7cvExGFv-CW2Huvt1-Zg==/109951168593381782.jpg,"欧美,日语,ACG",封面id：107296397画师：aroa
361628379,2023新番动漫歌曲（历年动漫歌曲全收录）,http://p1.music.126.net/mxhXcrBAi095l9VCC9Kr0w==/109951168539893060.jpg,"ACG,日语,流行",2023新的一年个人收录（包括近几年所有的动漫歌曲)希望大家多多收藏
823195182,Billie Eilish碧梨,http://p2.music.126.net/pfLrffZaLG11tH2U3HrwEw==/109951165950357468.jpg,欧美,比莉•艾利什（Billie Eilish），2001年12月18日出生于美国加利福尼亚州洛杉矶，美国...
2296853714,Billie Eilish 碧梨 免费套餐,http://p2.music.126.net/PBEcuNZTW4Kjziwr9Exm4A==/109951166678459631.jpg,"欧美,摇滚,流行",比莉·艾利什（Billie Eilish），2001年12月18日出生于美国加利福尼亚州洛杉矶，美国...
2658719297,Billie Eilish-私藏的小精灵藏不住了,http://p2.music.126.net/Mu-SLqNHNTB-WL6XeBJPQw==/109951163852943922.jpg,"欧美,另类/独立,流行",碧梨网易云歌曲无重复无remix全收录排序为个人喜好遗漏请私信或评论感谢大家的收藏喜欢持更～
64951685,☆原曲：蓬莱伝説,http://p2.music.126.net/br_GCrb3m5eSNr2aAEHxJw==/3285340747513705.jpg,ACG,——好奇心最旺盛的我，急歩直往森林深处。　　我在森林深处被神秘的小丑叫住，他看上去一脸愉快，把蓬莱玉...
434256234,东方Project［经典的幻想乡神曲］,http://p2.music.126.net/pfAn8ma5TfCge6Is1QeoDQ==/109951163582495756.jpg,"ACG,兴奋,感动",千年幻想乡，万年梦东方这份歌单收录了东方Project中那些被大众认可的神曲，如果你发现一首歌的评论...
2680450335,东方project（神曲集）,http://p2.music.126.net/ews3ZIP7FKlVa3oDJS162Q==/109951163977167504.jpg,"游戏,ACG,日语",自选精良东方project神曲集，包括原曲 同人和其他非东方本歌单创于19年，本为私用，没想到会有这...
434256234,东方Project［经典的幻想乡神曲］,http://p1.music.126.net/pfAn8ma5TfCge6Is1QeoDQ==/109951163582495756.jpg,"ACG,兴奋,感动",千年幻想乡，万年梦东方这份歌单收录了东方Project中那些被大众认可的神曲，如果你发现一首歌的评论...
320880951,【东方】用100首歌带你进入幻想乡音乐世界,http://p1.music.126.net/JVgjGO3C6LQBNlwXtL9r1w==/1393081235885269.jpg,"日语,ACG,电子",歌单中挑选了几个著名社团，以及众多的东方同人音乐歌手的每一首代表曲目，让你进入美丽幻想的音乐世界，此...
33913669,东方幻想乡✿但愿长醉不复醒【柔和抒情篇】,http://p1.music.126.net/lwI-fng-B3RfFdzHxaqoZw==/3223768092923362.jpg,"日语,影视原声,游戏",今生无悔入东方，来世愿生幻想乡
6840493024,再狠的rapper在孤独de夜晚也会emo,http://p2.music.126.net/7SPEDyqYTAvC-Y3u9Wn8CA==/109951166145126954.jpg,"华语,说唱,孤独",孤独是一种常态...在你最孤独的时候，至少有这些音乐陪着你。
7022370295,夜半emo情绪说唱,http://p2.music.126.net/x63DT1W-ETlbJdvm_jwj5g==/109951166524385027.jpg,"华语,说唱,孤独",
3035659022,【免费下载】的热门歌曲,http://p2.music.126.net/Vlc_-gycXCAWVq9mSJs_2A==/109951166907100241.jpg,"流行,治愈,快乐",我这一生遇到了很多人，他们如同指尖烟火，只一瞬就消散，忽明忽暗，希望你们都能遇到一个像天空的人热评+...
66690334,【东方】幽雅に咲かせ、墨染の桜,http://p1.music.126.net/Vf6RgnhmI_NoHPe1lerDLA==/2938994581627445.jpg,"日语,ACG,游戏",~幽幽子さま～
117012154,『此生无悔入东方，来世愿生幻想乡』,http://p1.music.126.net/O0s3_LRxUlXzo6rmOxEjew==/3223768097290750.jpg,"日语,ACG,游戏",东方Project的基础是日本同人游戏社团上海爱丽丝幻乐团所制作的一系列游戏，并在之后发展成了覆盖游...
98862934,【東方】幽雅に咲かせ、墨染の桜～幽幽子,http://p1.music.126.net/j1KSQELXSfz0eBrvTFO4dg==/3370003140284137.jpg,"日语,ACG,游戏",西行寺 幽幽子（さいぎょうじ ゆゆこ，Saigyouji Yuyuko）是系列作品《东方Projec...
79510274,【东方纯音乐】感谢你给我们“美哭”的音乐,http://p2.music.126.net/4ao_udF24SWNWKTAgOchAw==/7831821325576018.jpg,"轻音乐,放松,ACG",万恶的肾端，限制字数，好不容易整理的资料就挂了......教主B站ID:轻音柔体易推倒所有选曲均为教...
36043310,此生无悔入东方，抒情类东方纯音乐。,http://p2.music.126.net/W3Ekqsm1RXtBX_1L6hutwQ==/1393081233999381.jpg,"轻音乐,ACG,放松",进入纯音的世界，这次选的东方曲子，都是温柔又抒情的，希望大家喜欢~
